year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,24,811,805,6,1112,1104,8,DL,346,N303DQ,JFK,TPA,151,1005,8,5,2013-11-24 08:00:00
2013,12,8,654,700,-6,937,959,-22,DL,2285,N318NB,LGA,MCO,140,950,7,0,2013-12-08 07:00:00
2013,11,7,1630,1630,0,1931,1923,8,UA,1593,N73251,EWR,MCO,152,937,16,30,2013-11-07 16:00:00
2013,2,19,1655,1659,-4,2047,2046,1,9E,3375,N604LR,JFK,SAT,255,1587,16,59,2013-02-19 16:00:00
2013,8,1,1057,1059,-2,1329,1331,-2,UA,1178,N24211,EWR,IAH,180,1400,10,59,2013-08-01 10:00:00
2013,1,21,1935,1940,-5,2050,2100,-10,WN,633,N755SA,EWR,MDW,119,711,19,40,2013-01-21 19:00:00
2013,9,9,2059,2022,37,2305,2246,19,B6,135,N663JB,JFK,PHX,267,2153,20,22,2013-09-09 20:00:00
2013,10,3,1446,1445,1,1753,1758,-5,UA,841,N588UA,JFK,LAX,340,2475,14,45,2013-10-03 14:00:00
2013,4,27,1600,1600,0,1917,1930,-13,DL,1461,N706TW,JFK,LAX,331,2475,16,0,2013-04-27 16:00:00
2013,1,15,1451,1435,16,1734,1701,33,DL,1344,N324NB,LGA,MCI,191,1107,14,35,2013-01-15 14:00:00
2013,6,6,722,729,-7,1024,1020,4,B6,361,N796JB,LGA,PBI,163,1035,7,29,2013-06-06 07:00:00
2013,3,6,808,810,-2,1122,1124,-2,DL,2070,N319NB,LGA,RSW,157,1080,8,10,2013-03-06 08:00:00
2013,10,21,1715,1715,0,2022,2005,17,WN,2067,N205WN,EWR,HOU,211,1411,17,15,2013-10-21 17:00:00
2013,2,15,1656,1700,-4,1824,1840,-16,MQ,4323,N690MQ,JFK,ORF,60,290,17,0,2013-02-15 17:00:00
2013,7,18,1940,1929,11,2236,2212,24,UA,1575,N68452,EWR,LAS,267,2227,19,29,2013-07-18 19:00:00
2013,9,18,1720,1204,316,1923,1423,300,UA,998,N438UA,EWR,PHX,272,2133,12,4,2013-09-18 12:00:00
2013,9,19,700,705,-5,926,955,-29,AA,1107,N3DCAA,LGA,DFW,177,1389,7,5,2013-09-19 07:00:00
2013,7,1,1458,1335,83,1845,1811,34,UA,15,N67058,EWR,HNL,565,4963,13,35,2013-07-01 13:00:00
2013,1,2,1519,1516,3,1833,1828,5,UA,1600,N14107,EWR,LAX,346,2454,15,16,2013-01-02 15:00:00
2013,6,3,NA,900,NA,NA,1016,NA,US,2120,NA,LGA,BOS,NA,184,9,0,2013-06-03 09:00:00
2013,3,15,1558,1550,8,1933,1950,-17,AA,1635,N5ENAA,JFK,SJU,193,1598,15,50,2013-03-15 15:00:00
2013,5,4,1325,1325,0,1506,1524,-18,EV,4631,N17984,EWR,CVG,83,569,13,25,2013-05-04 13:00:00
2013,11,16,1629,1630,-1,1907,1915,-8,UA,1178,N17105,EWR,IAH,198,1400,16,30,2013-11-16 16:00:00
2013,12,29,1902,1905,-3,2140,2135,5,9E,4033,N8930E,LGA,TYS,111,647,19,5,2013-12-29 19:00:00
2013,2,6,1808,1815,-7,2027,2050,-23,DL,926,N306DQ,EWR,ATL,108,746,18,15,2013-02-06 18:00:00
2013,9,19,2046,2030,16,2150,2155,-5,WN,1707,N204WN,LGA,MDW,102,725,20,30,2013-09-19 20:00:00
2013,6,18,810,815,-5,957,1008,-11,US,1101,N187US,EWR,CLT,83,529,8,15,2013-06-18 08:00:00
2013,6,29,1108,1115,-7,1219,1255,-36,AA,327,N594AA,LGA,ORD,107,733,11,15,2013-06-29 11:00:00
2013,12,4,1310,1315,-5,1703,1657,6,US,456,N656AW,JFK,PHX,325,2153,13,15,2013-12-04 13:00:00
2013,4,1,555,600,-5,834,825,9,MQ,4650,N537MQ,LGA,ATL,117,762,6,0,2013-04-01 06:00:00
2013,8,8,1824,1635,109,2150,1938,132,B6,89,N588JB,JFK,SAN,317,2446,16,35,2013-08-08 16:00:00
2013,7,18,659,700,-1,928,1004,-36,DL,763,N154DL,JFK,LAX,299,2475,7,0,2013-07-18 07:00:00
2013,12,21,1033,1021,12,1348,1325,23,B6,1,N547JB,JFK,FLL,163,1069,10,21,2013-12-21 10:00:00
2013,1,29,756,805,-9,1014,1029,-15,9E,3538,N605LR,JFK,MSP,180,1029,8,5,2013-01-29 08:00:00
2013,12,15,1257,1300,-3,1416,1438,-22,UA,691,N851UA,LGA,ORD,116,733,13,0,2013-12-15 13:00:00
2013,11,13,1552,1600,-8,1737,1755,-18,MQ,2793,N692MQ,JFK,CMH,74,483,16,0,2013-11-13 16:00:00
2013,6,17,852,900,-8,1114,1133,-19,UA,766,N515UA,EWR,LAS,289,2227,9,0,2013-06-17 09:00:00
2013,7,29,1240,1245,-5,1537,1550,-13,AA,2041,N5FAAA,JFK,MIA,156,1089,12,45,2013-07-29 12:00:00
2013,2,4,1157,1205,-8,1506,1520,-14,AA,743,N589AA,LGA,DFW,224,1389,12,5,2013-02-04 12:00:00
2013,3,9,1053,1100,-7,1201,1215,-14,US,2171,N944UW,LGA,DCA,39,214,11,0,2013-03-09 11:00:00
2013,9,25,1203,1210,-7,1329,1330,-1,MQ,3461,N9EAMQ,LGA,BNA,106,764,12,10,2013-09-25 12:00:00
2013,11,5,645,645,0,852,907,-15,B6,675,N283JB,JFK,MSY,167,1182,6,45,2013-11-05 06:00:00
2013,6,11,1625,1540,45,1814,1741,33,US,1899,N768US,LGA,CLT,77,544,15,40,2013-06-11 15:00:00
2013,10,30,1801,1803,-2,1941,1944,-3,UA,244,N406UA,EWR,ORD,117,719,18,3,2013-10-30 18:00:00
2013,2,26,949,955,-6,1209,1239,-30,B6,197,N588JB,JFK,LAS,292,2248,9,55,2013-02-26 09:00:00
2013,2,10,1150,914,156,1337,1108,149,EV,4178,N17185,EWR,STL,148,872,9,14,2013-02-10 09:00:00
2013,2,2,825,815,10,1004,1010,-6,MQ,4490,N722MQ,LGA,CMH,81,479,8,15,2013-02-02 08:00:00
2013,8,8,832,830,2,1001,950,11,AA,1838,N3CWAA,JFK,BOS,44,187,8,30,2013-08-08 08:00:00
2013,5,24,630,635,-5,854,909,-15,UA,573,N466UA,EWR,PHX,286,2133,6,35,2013-05-24 06:00:00
2013,7,30,1818,1825,-7,2126,2147,-21,AS,7,N423AS,EWR,SEA,338,2402,18,25,2013-07-30 18:00:00
2013,12,30,847,852,-5,1005,1011,-6,EV,4240,N13908,EWR,BUF,56,282,8,52,2013-12-30 08:00:00
2013,5,18,1833,1800,33,38,2140,NA,AA,177,N338AA,JFK,SFO,NA,2586,18,0,2013-05-18 18:00:00
2013,2,13,1451,1459,-8,1610,1624,-14,B6,12,N183JB,JFK,SYR,48,209,14,59,2013-02-13 14:00:00
2013,8,6,1506,1500,6,1617,1624,-7,US,2185,N769US,LGA,DCA,44,214,15,0,2013-08-06 15:00:00
2013,11,13,625,630,-5,913,938,-25,B6,929,N623JB,JFK,RSW,154,1074,6,30,2013-11-13 06:00:00
2013,2,27,1529,1535,-6,1823,1850,-27,AA,763,N3HLAA,LGA,DFW,208,1389,15,35,2013-02-27 15:00:00
2013,9,17,1832,1842,-10,1941,2019,-38,EV,5274,N615QX,LGA,BNA,103,764,18,42,2013-09-17 18:00:00
2013,6,5,746,800,-14,1112,1106,6,B6,553,N796JB,EWR,RSW,165,1068,8,0,2013-06-05 08:00:00
2013,5,3,1451,1445,6,1814,1805,9,AA,1925,N3DPAA,LGA,MIA,156,1096,14,45,2013-05-03 14:00:00
2013,8,24,1538,1529,9,1730,1748,-18,UA,1107,N36469,EWR,DEN,206,1605,15,29,2013-08-24 15:00:00
2013,9,9,723,730,-7,1114,1124,-10,B6,1289,N821JB,EWR,SJU,212,1608,7,30,2013-09-09 07:00:00
2013,9,23,1936,1945,-9,2235,2305,-30,DL,1768,N649DL,JFK,SLC,260,1990,19,45,2013-09-23 19:00:00
2013,6,12,622,630,-8,809,835,-26,US,1100,N562UW,LGA,CLT,83,544,6,30,2013-06-12 06:00:00
2013,3,23,2003,1800,123,2322,2058,144,B6,143,N608JB,JFK,PBI,145,1028,18,0,2013-03-23 18:00:00
2013,2,6,1757,1800,-3,2032,2057,-25,B6,9,N520JB,JFK,MCO,134,944,18,0,2013-02-06 18:00:00
2013,4,22,655,700,-5,1014,1016,-2,UA,1497,N33209,EWR,RSW,180,1068,7,0,2013-04-22 07:00:00
2013,8,14,630,625,5,951,931,20,UA,1668,N76502,EWR,SFO,354,2565,6,25,2013-08-14 06:00:00
2013,1,11,601,600,1,936,925,11,UA,303,N512UA,JFK,SFO,367,2586,6,0,2013-01-11 06:00:00
2013,6,25,1553,1550,3,2000,1845,75,AA,763,N3JSAA,LGA,DFW,183,1389,15,50,2013-06-25 15:00:00
2013,5,30,2010,1900,70,2127,2022,65,EV,4131,N13118,EWR,RIC,50,277,19,0,2013-05-30 19:00:00
2013,4,25,2243,2110,93,5,2242,83,EV,5212,N716EV,LGA,RIC,54,292,21,10,2013-04-25 21:00:00
2013,7,7,915,914,1,1135,1144,-9,EV,4140,N29917,EWR,ATL,110,746,9,14,2013-07-07 09:00:00
2013,9,2,1721,1725,-4,1959,2016,-17,UA,263,N516UA,EWR,SAN,314,2425,17,25,2013-09-02 17:00:00
2013,7,4,1913,1929,-16,2055,2139,-44,EV,4543,N10156,EWR,DSM,146,1017,19,29,2013-07-04 19:00:00
2013,9,7,1647,1652,-5,1813,1823,-10,UA,708,N806UA,EWR,ORD,105,719,16,52,2013-09-07 16:00:00
2013,5,6,1004,1010,-6,1115,1125,-10,MQ,3795,N539MQ,EWR,ORD,105,719,10,10,2013-05-06 10:00:00
2013,9,10,639,630,9,804,805,-1,AA,303,N576AA,LGA,ORD,109,733,6,30,2013-09-10 06:00:00
2013,9,16,1828,1830,-2,2042,2029,13,DL,548,N319US,EWR,DTW,81,488,18,30,2013-09-16 18:00:00
2013,6,24,NA,1745,NA,NA,1925,NA,MQ,3301,N521MQ,LGA,RDU,NA,431,17,45,2013-06-24 17:00:00
2013,1,6,1933,1915,18,34,8,26,UA,1669,N12225,EWR,SJU,211,1608,19,15,2013-01-06 19:00:00
2013,9,13,2030,1945,45,2216,2146,30,EV,5306,N751EV,LGA,GSO,69,461,19,45,2013-09-13 19:00:00
2013,1,6,641,647,-6,810,810,0,B6,102,N589JB,JFK,BUF,58,301,6,47,2013-01-06 06:00:00
2013,8,25,1701,1700,1,1914,1955,-41,WN,1308,N7811F,EWR,HOU,168,1411,17,0,2013-08-25 17:00:00
2013,8,11,1331,1338,-7,1637,1634,3,B6,213,N806JB,JFK,LGB,342,2465,13,38,2013-08-11 13:00:00
2013,9,5,2046,2054,-8,2316,2358,-42,B6,1295,N705JB,JFK,AUS,187,1521,20,54,2013-09-05 20:00:00
2013,2,28,755,759,-4,939,936,3,UA,607,N470UA,EWR,ORD,113,719,7,59,2013-02-28 07:00:00
2013,12,3,857,900,-3,1336,1350,-14,DL,2444,N727TW,JFK,SJU,196,1598,9,0,2013-12-03 09:00:00
2013,10,18,1827,1830,-3,2112,2122,-10,B6,153,N587JB,JFK,PBI,143,1028,18,30,2013-10-18 18:00:00
2013,2,17,1232,1229,3,1337,1357,-20,EV,4275,N14198,EWR,BNA,107,748,12,29,2013-02-17 12:00:00
2013,4,18,2006,1830,96,2205,2100,65,WN,1545,N910WN,EWR,MSY,163,1167,18,30,2013-04-18 18:00:00
2013,4,15,1556,1600,-4,1913,1934,-21,DL,1461,N718TW,JFK,LAX,336,2475,16,0,2013-04-15 16:00:00
2013,12,7,1953,2000,-7,2057,2110,-13,AA,2314,N3DNAA,JFK,BOS,37,187,20,0,2013-12-07 20:00:00
2013,10,14,941,925,16,1046,1033,13,B6,1634,N351JB,JFK,BTV,47,266,9,25,2013-10-14 09:00:00
2013,5,10,1519,1520,-1,1752,1809,-17,UA,1289,N77430,EWR,LAS,294,2227,15,20,2013-05-10 15:00:00
2013,8,9,1500,1455,5,1907,1800,67,AA,1751,N3AXAA,JFK,TPA,189,1005,14,55,2013-08-09 14:00:00
2013,3,15,2102,2055,7,2213,2220,-7,WN,115,N498WN,LGA,MDW,117,725,20,55,2013-03-15 20:00:00
2013,4,6,1408,1409,-1,1622,1644,-22,UA,268,N509UA,EWR,LAS,288,2227,14,9,2013-04-06 14:00:00
2013,4,23,802,805,-3,950,1010,-20,DL,2165,N344NB,EWR,MSP,147,1008,8,5,2013-04-23 08:00:00
2013,5,1,1409,1415,-6,1513,1535,-22,EV,5712,N830AS,JFK,IAD,43,228,14,15,2013-05-01 14:00:00
2013,7,5,1348,1359,-11,1456,1544,-48,AA,337,N540AA,LGA,ORD,105,733,13,59,2013-07-05 13:00:00
2013,10,16,1611,1615,-4,1726,1747,-21,B6,2302,N187JB,JFK,BUF,55,301,16,15,2013-10-16 16:00:00
2013,10,6,2023,1955,28,2151,2147,4,EV,5038,N719EV,LGA,BHM,120,866,19,55,2013-10-06 19:00:00
2013,8,20,1720,1559,81,2014,1919,55,DL,1373,N3750D,JFK,MIA,151,1089,15,59,2013-08-20 15:00:00
2013,7,11,1904,1906,-2,2018,2032,-14,UA,1142,N27724,EWR,BOS,45,200,19,6,2013-07-11 19:00:00
2013,4,24,1348,1350,-2,1501,1505,-4,EV,4633,N16963,EWR,BTV,48,266,13,50,2013-04-24 13:00:00
2013,12,31,757,800,-3,1145,1135,10,AA,59,N357AA,JFK,SFO,367,2586,8,0,2013-12-31 08:00:00
2013,8,21,1021,1025,-4,1159,1225,-26,MQ,3689,N530MQ,LGA,DTW,71,502,10,25,2013-08-21 10:00:00
2013,12,3,920,600,200,1158,846,192,B6,583,N535JB,JFK,MCO,131,944,6,0,2013-12-03 06:00:00
2013,9,30,2050,2045,5,20,53,-33,DL,347,N396DA,JFK,SJU,188,1598,20,45,2013-09-30 20:00:00
2013,6,5,1100,1100,0,1226,1230,-4,WN,3297,N212WN,LGA,BNA,112,764,11,0,2013-06-05 11:00:00
2013,9,16,755,759,-4,955,1019,-24,9E,3507,N922XJ,JFK,MSY,164,1182,7,59,2013-09-16 07:00:00
2013,5,22,1900,1900,0,2141,2147,-6,DL,73,N1501P,JFK,ATL,102,760,19,0,2013-05-22 19:00:00
2013,1,30,NA,1815,NA,NA,1952,NA,9E,4277,NA,JFK,ORF,NA,290,18,15,2013-01-30 18:00:00
2013,6,7,753,755,-2,922,910,12,MQ,4418,N817MQ,JFK,DCA,57,213,7,55,2013-06-07 07:00:00
2013,6,16,2013,2000,13,2235,2234,1,DL,1147,N969DL,LGA,ATL,106,762,20,0,2013-06-16 20:00:00
2013,8,28,1155,1200,-5,1431,1455,-24,DL,863,N711ZX,JFK,LAX,307,2475,12,0,2013-08-28 12:00:00
2013,3,31,1149,1105,44,1550,1430,80,UA,642,N512UA,JFK,SFO,357,2586,11,5,2013-03-31 11:00:00
2013,2,7,1824,1829,-5,2050,2032,18,US,1973,N539UW,EWR,CLT,102,529,18,29,2013-02-07 18:00:00
2013,4,14,959,1002,-3,1255,1308,-13,UA,1164,N76269,EWR,RSW,161,1068,10,2,2013-04-14 10:00:00
2013,4,9,1851,1729,82,2114,2021,53,UA,1734,N76505,EWR,PHX,284,2133,17,29,2013-04-09 17:00:00
2013,12,9,643,630,13,943,923,20,UA,1627,N73270,EWR,PBI,151,1023,6,30,2013-12-09 06:00:00
2013,2,25,1645,1620,25,1830,1814,16,EV,4092,N13553,EWR,DAY,91,533,16,20,2013-02-25 16:00:00
2013,4,14,1800,1800,0,1917,1944,-27,UA,994,N838UA,EWR,ORD,109,719,18,0,2013-04-14 18:00:00
2013,10,9,732,729,3,1044,1021,23,B6,461,N561JB,LGA,PBI,143,1035,7,29,2013-10-09 07:00:00
2013,5,15,637,640,-3,832,907,-35,UA,599,N807UA,EWR,DEN,218,1605,6,40,2013-05-15 06:00:00
2013,11,15,1458,1505,-7,1734,1735,-1,EV,5199,N760EV,LGA,CHS,107,641,15,5,2013-11-15 15:00:00
2013,9,29,1413,1415,-2,1704,1715,-11,WN,1945,N491WN,LGA,HOU,198,1428,14,15,2013-09-29 14:00:00
2013,12,2,1604,1610,-6,1846,1925,-39,UA,375,N406UA,EWR,SEA,317,2402,16,10,2013-12-02 16:00:00
2013,7,10,1814,1815,-1,2240,2135,65,DL,17,N192DN,JFK,LAX,422,2475,18,15,2013-07-10 18:00:00
2013,7,15,1858,1859,-1,2042,2147,-65,B6,711,N584JB,JFK,LAS,262,2248,18,59,2013-07-15 18:00:00
2013,11,25,1931,1935,-4,2137,2149,-12,9E,2911,N604LR,JFK,CVG,106,589,19,35,2013-11-25 19:00:00
2013,1,16,1558,1601,-3,1850,1847,3,UA,454,N535UA,EWR,LAS,325,2227,16,1,2013-01-16 16:00:00
2013,3,17,1130,1130,0,1417,1438,-21,UA,1601,N76504,EWR,FLL,151,1065,11,30,2013-03-17 11:00:00
2013,8,26,1039,1035,4,1154,1154,0,B6,2602,N249JB,JFK,BUF,56,301,10,35,2013-08-26 10:00:00
2013,9,16,857,900,-3,1206,1217,-11,DL,1765,N704X,JFK,SFO,341,2586,9,0,2013-09-16 09:00:00
2013,6,16,1404,1330,34,1658,1622,36,B6,431,N598JB,LGA,SRQ,149,1047,13,30,2013-06-16 13:00:00
2013,4,15,716,720,-4,955,944,11,EV,4137,N11155,EWR,ATL,119,746,7,20,2013-04-15 07:00:00
2013,12,3,1619,1620,-1,1943,1934,9,B6,89,N621JB,JFK,SAN,361,2446,16,20,2013-12-03 16:00:00
2013,7,1,1000,930,30,1321,1230,51,WN,1983,N927WN,EWR,AUS,210,1504,9,30,2013-07-01 09:00:00
2013,6,26,1651,1655,-4,1834,1900,-26,US,681,N662AW,EWR,PHX,258,2133,16,55,2013-06-26 16:00:00
2013,4,16,644,650,-6,938,945,-7,AA,711,N3FAAA,LGA,DFW,200,1389,6,50,2013-04-16 06:00:00
2013,9,14,1726,1730,-4,1901,1926,-25,US,687,N650AW,EWR,CLT,74,529,17,30,2013-09-14 17:00:00
2013,6,27,1426,1315,71,1715,1558,77,B6,553,N627JB,JFK,PBI,141,1028,13,15,2013-06-27 13:00:00
2013,1,25,1727,1727,0,2123,2049,34,UA,1593,N73259,EWR,PDX,364,2434,17,27,2013-01-25 17:00:00
2013,11,3,722,725,-3,936,930,6,EV,4111,N14907,EWR,CHS,95,628,7,25,2013-11-03 07:00:00
2013,12,6,1400,1400,0,1501,1507,-6,US,2150,N965UW,LGA,BOS,37,184,14,0,2013-12-06 14:00:00
2013,12,9,1252,1251,1,1659,1630,29,UA,998,N430UA,EWR,PHX,340,2133,12,51,2013-12-09 12:00:00
2013,10,22,1428,1436,-8,1532,1559,-27,EV,5713,N834AS,LGA,IAD,50,229,14,36,2013-10-22 14:00:00
2013,8,8,2129,2000,89,2359,2230,89,DL,1147,N901DE,LGA,ATL,108,762,20,0,2013-08-08 20:00:00
2013,10,26,701,705,-4,843,840,3,WN,2418,N620SW,EWR,STL,135,872,7,5,2013-10-26 07:00:00
2013,2,16,1128,1130,-2,1249,1325,-36,WN,1040,N232WN,EWR,STL,125,872,11,30,2013-02-16 11:00:00
2013,2,4,1422,1415,7,1643,1638,5,DL,935,N338NB,EWR,ATL,122,746,14,15,2013-02-04 14:00:00
2013,6,12,655,658,-3,914,915,-1,UA,1138,N27733,EWR,PHX,280,2133,6,58,2013-06-12 06:00:00
2013,6,17,746,756,-10,1020,1037,-17,B6,281,N809JB,JFK,MCO,129,944,7,56,2013-06-17 07:00:00
2013,12,6,848,855,-7,1050,1100,-10,MQ,3478,N818MQ,LGA,DTW,91,502,8,55,2013-12-06 08:00:00
2013,10,14,847,852,-5,1146,1208,-22,UA,434,N839UA,EWR,SNA,334,2434,8,52,2013-10-14 08:00:00
2013,7,22,915,920,-5,1225,1210,15,AA,1223,N541AA,EWR,DFW,196,1372,9,20,2013-07-22 09:00:00
2013,7,13,1401,1325,36,1604,1536,28,EV,4419,N11176,EWR,MSY,160,1167,13,25,2013-07-13 13:00:00
2013,3,1,1539,1540,-1,1816,1917,-61,DL,1773,N398DA,JFK,SLC,258,1990,15,40,2013-03-01 15:00:00
2013,7,13,1505,1505,0,1705,1715,-10,MQ,3402,N738MQ,LGA,TVC,94,655,15,5,2013-07-13 15:00:00
2013,7,6,1627,1630,-3,1919,1945,-26,B6,1801,N655JB,JFK,FLL,140,1069,16,30,2013-07-06 16:00:00
2013,5,30,727,722,5,1026,1053,-27,UA,1668,N77431,EWR,SFO,336,2565,7,22,2013-05-30 07:00:00
2013,2,23,602,600,2,754,800,-6,WN,1442,N426WN,LGA,STL,155,888,6,0,2013-02-23 06:00:00
2013,10,12,849,851,-2,1052,1111,-19,UA,883,N460UA,EWR,DEN,221,1605,8,51,2013-10-12 08:00:00
2013,8,2,1657,1700,-3,1911,1938,-27,DL,1499,N340NW,LGA,ATL,107,762,17,0,2013-08-02 17:00:00
2013,5,31,1555,1529,26,1824,1820,4,B6,537,N562JB,EWR,TPA,128,997,15,29,2013-05-31 15:00:00
2013,1,2,843,845,-2,1103,1058,5,9E,3323,N918XJ,JFK,DTW,93,509,8,45,2013-01-02 08:00:00
2013,10,2,807,815,-8,940,947,-7,9E,3317,N605LR,JFK,BUF,60,301,8,15,2013-10-02 08:00:00
2013,4,14,733,725,8,1059,1008,51,UA,1168,N78501,EWR,IAH,242,1400,7,25,2013-04-14 07:00:00
2013,6,22,1600,1530,30,1857,1850,7,DL,95,N195DN,JFK,LAX,316,2475,15,30,2013-06-22 15:00:00
2013,9,12,1905,1813,52,2303,2128,95,UA,1416,N77296,EWR,SNA,306,2434,18,13,2013-09-12 18:00:00
2013,8,13,1659,1559,60,1834,1739,55,EV,4596,N11109,EWR,STL,134,872,15,59,2013-08-13 15:00:00
2013,8,7,1520,1500,20,1719,1655,24,EV,4118,N13975,EWR,DTW,81,488,15,0,2013-08-07 15:00:00
2013,11,27,1038,1029,9,1205,1158,7,EV,4187,N29917,EWR,BNA,129,748,10,29,2013-11-27 10:00:00
2013,9,14,1055,1059,-4,1219,1234,-15,EV,4662,N11547,EWR,RDU,67,416,10,59,2013-09-14 10:00:00
2013,6,2,754,800,-6,1041,1106,-25,B6,553,N793JB,EWR,RSW,145,1068,8,0,2013-06-02 08:00:00
2013,5,15,1452,1430,22,1823,1845,-22,AA,1635,N5FLAA,JFK,SJU,180,1598,14,30,2013-05-15 14:00:00
2013,1,25,607,610,-3,809,817,-8,DL,1919,N351NW,LGA,MSP,160,1020,6,10,2013-01-25 06:00:00
2013,4,26,2148,2004,104,55,2306,109,UA,1130,N18220,EWR,DFW,204,1372,20,4,2013-04-26 20:00:00
2013,3,26,1453,1500,-7,1605,1608,-3,US,2132,N955UW,LGA,BOS,39,184,15,0,2013-03-26 15:00:00
2013,8,19,1916,1905,11,2054,2103,-9,9E,3433,N935XJ,JFK,PIT,59,340,19,5,2013-08-19 19:00:00
2013,4,9,926,930,-4,1233,1255,-22,WN,739,N237WN,EWR,AUS,220,1504,9,30,2013-04-09 09:00:00
2013,8,11,915,915,0,1024,1039,-15,DL,867,N346NB,JFK,BOS,37,187,9,15,2013-08-11 09:00:00
2013,2,12,2353,2359,-6,425,444,-19,B6,739,N591JB,JFK,PSE,186,1617,23,59,2013-02-12 23:00:00
2013,7,1,635,640,-5,1034,1040,-6,AA,413,N3DRAA,JFK,SJU,203,1598,6,40,2013-07-01 06:00:00
2013,9,1,2007,2015,-8,2225,2244,-19,EV,4333,N17108,EWR,TUL,168,1215,20,15,2013-09-01 20:00:00
2013,11,18,2030,2039,-9,43,2355,48,B6,1205,N556JB,JFK,PDX,364,2454,20,39,2013-11-18 20:00:00
2013,6,11,1251,1300,-9,1521,1552,-31,UA,594,N424UA,LGA,IAH,181,1416,13,0,2013-06-11 13:00:00
2013,4,21,922,927,-5,1321,1300,21,UA,220,N850UA,EWR,SFO,350,2565,9,27,2013-04-21 09:00:00
2013,11,26,657,700,-3,821,836,-15,UA,1262,N73291,EWR,ORD,123,719,7,0,2013-11-26 07:00:00
2013,5,30,550,600,-10,848,854,-6,B6,371,N658JB,LGA,FLL,140,1076,6,0,2013-05-30 06:00:00
2013,6,8,726,730,-4,1005,1045,-40,UA,1668,N14704,EWR,SFO,320,2565,7,30,2013-06-08 07:00:00
2013,4,4,1038,1044,-6,1344,1356,-12,UA,1183,N17244,EWR,RSW,169,1068,10,44,2013-04-04 10:00:00
2013,6,28,1953,1915,38,2239,2211,28,DL,1629,N3748Y,JFK,LAS,291,2248,19,15,2013-06-28 19:00:00
2013,1,22,1852,1855,-3,6,2355,11,AA,1613,N5DYAA,JFK,SJU,212,1598,18,55,2013-01-22 18:00:00
2013,11,4,1556,1555,1,1835,1755,40,MQ,3199,N0EGMQ,LGA,CLT,85,544,15,55,2013-11-04 15:00:00
2013,1,26,901,855,6,1058,1100,-2,EV,4913,N695CA,EWR,DTW,84,488,8,55,2013-01-26 08:00:00
2013,4,27,1634,1555,39,1829,1756,33,EV,4667,N14168,EWR,MSP,147,1008,15,55,2013-04-27 15:00:00
2013,4,2,1255,1305,-10,1447,1455,-8,MQ,4426,N735MQ,LGA,CMH,87,479,13,5,2013-04-02 13:00:00
2013,4,2,1202,1001,121,1419,1222,117,EV,4405,N22971,EWR,SAV,115,708,10,1,2013-04-02 10:00:00
2013,9,30,1304,1304,0,1537,1554,-17,UA,1641,N12114,EWR,MCO,129,937,13,4,2013-09-30 13:00:00
2013,4,27,1427,1430,-3,1542,1544,-2,EV,4119,N12195,EWR,ORF,51,284,14,30,2013-04-27 14:00:00
2013,1,17,1828,1835,-7,1935,1950,-15,MQ,3944,N624MQ,JFK,BWI,39,184,18,35,2013-01-17 18:00:00
2013,12,5,2159,2021,98,148,2357,111,B6,915,N554JB,JFK,SFO,385,2586,20,21,2013-12-05 20:00:00
2013,3,20,1113,1115,-2,1255,1255,0,WN,292,N750SA,LGA,BNA,122,764,11,15,2013-03-20 11:00:00
2013,5,2,1219,1225,-6,1328,1405,-37,AA,329,N4YJAA,LGA,ORD,108,733,12,25,2013-05-02 12:00:00
2013,9,27,1723,1729,-6,1848,1900,-12,EV,4195,N14179,EWR,BNA,98,748,17,29,2013-09-27 17:00:00
2013,2,10,1952,2000,-8,2108,2117,-9,US,2189,N760US,LGA,DCA,47,214,20,0,2013-02-10 20:00:00
2013,11,4,1827,1830,-3,2108,2138,-30,B6,201,N587JB,JFK,FLL,141,1069,18,30,2013-11-04 18:00:00
2013,5,2,812,815,-3,959,1010,-11,US,675,N653AW,EWR,CLT,83,529,8,15,2013-05-02 08:00:00
2013,10,10,629,625,4,857,935,-38,WN,16,N470WN,EWR,HOU,190,1411,6,25,2013-10-10 06:00:00
2013,7,26,646,650,-4,802,812,-10,UA,1106,N33264,EWR,BOS,54,200,6,50,2013-07-26 06:00:00
2013,7,19,1439,1440,-1,1614,1643,-29,DL,1231,N354NB,LGA,DTW,76,502,14,40,2013-07-19 14:00:00
2013,11,29,1922,1925,-3,11,33,-22,DL,347,N3772H,JFK,SJU,205,1598,19,25,2013-11-29 19:00:00
2013,12,10,556,600,-4,836,825,11,WN,1716,N206WN,LGA,ATL,143,762,6,0,2013-12-10 06:00:00
2013,1,13,701,705,-4,918,937,-19,EV,4304,N11109,EWR,MSY,181,1167,7,5,2013-01-13 07:00:00
2013,1,9,536,540,-4,1007,1017,-10,B6,725,N571JB,JFK,BQN,189,1576,5,40,2013-01-09 05:00:00
2013,2,16,2123,2125,-2,2233,2240,-7,MQ,4449,N806MQ,JFK,DCA,49,213,21,25,2013-02-16 21:00:00
2013,3,12,1851,1820,31,2132,2135,-3,AS,7,N551AS,EWR,SEA,326,2402,18,20,2013-03-12 18:00:00
